faction,x,y,asset_mint,cargo_type
ONI,-42,35,7MwbBha7VBm6SBWW758BjSaEU7pi3RR8Vbh4ka1AxVyw,Copper Wire
ONI,-42,35,D7YaJbD24ewBmbiti2WnFQohhvwrDaCmT2SM4efUwZVA,Energy Substrate
ONI,-42,35,5eYNFLUqRGMMcaShefBUSUro2BQT5AKqKto3ZZNwaxw,Crystal Lattice
ONI,-42,35,9GpUAtVgjcJ7VyZ9daU4KdYwaXGhxXdkQej2MxYG2GMF,Survey Data Unit
ONI,-42,35,2WZQEvX5AhamxRRNpUtuvYHPC8fYhoYv4Af8VLwnAhPW,Radiation Absorber
ONI,-42,35,y8dSZDN8UJfe8VjaWwQq646tmJsN23SHEPJs9xkivd4,Food
ONI,-42,35,BncnyqQ4FhVP1VuzManeMCtKCeWMWGcCPyPJtjhhX8n,Power Source
ONI,-42,35,HrusVqDEkFhbirEVSYa4fERLez1QBAYkmkoCZrkMLWeJ,Iron
ONI,-42,35,E2JUJhusqxxA5V9nd6pV9FW68Bx4pXTWToWZwxNNoF4e,Titanium Ore
ONI,-42,35,3Lu8b24K96pBPrjuzgPyLoGUsF4EhaSWqSKxdsPxSucD,Electronics
ONI,-42,35,JAiSz6JpUTN1xmNf5VNLjQKuc6p5MS3VwJGyGv4fgehe,Framework
ONI,-42,35,HACEvZD7t3w7JrTp442gbAWCtuRNpAzFmzB1Pdir5MQD,Hydrogen
ONI,-42,35,5KFtuFwkm9oV4B33Jrx6eqzNSiDcjXFaaRD1J6hC517A,Field Stabilizer
ONI,-42,35,92rs1fuLtKUTf2131L2KLsfrpAg1Pg4JXtXdEbu3y1LV,Steel
ONI,-42,35,7CwJ1bo1ytwKcobx1eRtmwfDhsLc9ghCGWzYXX5rYHGR,Toolkit
ONI,-42,35,CUvAVdLxkcRhwtQn19DnakDxFCaFifu8kjyz4BJ2QYa4,Polymer
ONI,-42,35,93WCCJMSoR4NmaWSpxCSwcFXorh5EgxrZXtTavrv6i7G,Aerogel
ONI,-42,35,FeXHYm8FFyov4uVXsdu3ssPhPcWTVd8s9p4T2W1jFtX3,Carbon
ONI,-42,35,3uCCoGs1hKzpLKrayCCDjFtPFS7MWGVAtJEfiwnSFauH,Calico Maxhog
ONI,-42,35,CFXxjhBmRZHxw9qgXvSkFJcCpsHX8CwZZCUswgsRNzC6,Copper Ore
ONI,-42,35,7hRKxh82PMrCDBZaept6mNd3nHNsrLkp12m1oCg9JvZG,Diamond
ONI,-42,35,4EUe8UT1jDTG3KfWCTTGDbWELakAJLi2GR9XeqUwYqg8,Super Conductor
ONI,-42,35,4wX2KF1nkgF4jtf6E4M5H6kBeCAWkNj8BZcGTFf1sZvz,Arco
ONI,-42,35,4jvpkPNJCa7D1ogswq3MSvGajHT8X4jmRTNBLc1AUgnr,Graphene
ONI,-42,35,CPgTzrRxd5GA1phpS5UCxjvLtcL6Smy6nAZ4Tm1LjPGU,Fimbul Mamba EX
ONI,-42,35,9Tg8fiaRWjt5eNWELxCxUdkB3tzypkvUF6FUCGTKLMSY,Magnet
ONI,-42,35,AApHttsuXQc6pseE4KvY4gdUK49yr9PRd3eZq1FX3ZX1,Electromagnet
ONI,-42,35,AnMYvVe5vu9dr97wzwqXbjxzkH3hjj7xXpMVAwNJQscF,Lumanite
ONI,-42,35,AbW2Xc8DEd862HPd3SjNjoMWWTbnsyjd8GNBkNkqrXx9,Copper
ONI,-42,35,Bpe2DFjCYDecm1x9XVcm8TzbnjBvztXkDChV9dp2FcwU,Silica
ONI,-42,35,GJ1iJvjj9sFwHz7n7D2QmbudezWqT3tdZMvDtY7pJ9vz,Ammunition
Ustur,25,14,A2eoaRkh9joggkP8m1DRbCySFfyWDzYUCXPRCnmM5rhf,Particle Accelerator
Ustur,25,14,6y7YGZo8BqYvtTS5RdQsSj9fhUMSHziySQBoR89PrSey,Fuel
Ustur,25,14,9uhouGwWAV6YJqtdfMzxoZvNvwqKcfqSVZ5MpJxujqGQ,Strange Emitter
Ustur,25,14,5taEUAUsXHsveQavm4bjRYK3MxYpNnz8WoH3SmrEKy8D,Biomass
Ustur,25,14,8w7z2Fi1WqWsCaKwaWZNLMsXTewAs4wWm2FjqRfRm2tR,Honeyland Explorer Badge
Ustur,25,14,4afrEfyRan6ve6pdHdDjGZmwtfUr7ktjccVLujNHJBaf,Titanium
Ustur,25,14,9xkADihkEjrhE7oYt3C9vM3pwQ6ECM1YSyZk9PLG3ThU,Hydrocarbon
Ustur,25,14,EmEYCop2dkxFm4Gz9pm4v5moUAHSrvMt1FVkpAdAV9h8,Iron Ore
Ustur,25,14,7E4feqMZZ85CeDRkkz5zrjzwpkMLhTE1xYkfPkERTqkV,Golden Ticket 2624
Ustur,25,14,D6XQqXrpPB3QPWpupoQtaVtpjTzq8wYCqihqRAESfWPP,Nitrogen
Ustur,25,14,9vLo4PWzqaBRt6QSKL5j2VuKiL5DsTCBnPYbLj4VMT2i,The Edge of Paradise
Ustur,25,14,DsNRW88ajmXzPXujAVhe4t1wo4K6oxCgRRZoxPaVdSdr,Rochinol
Ustur,25,14,AdadYYCKwinjuSiDyQGJpCjoBon9xxjn3hsxrZp8eTNi,Copper Wire
Ustur,25,14,6dtZZ2rLxjqMnRBfMk76iYXDz5Xgk7kRNDEthTBYbUhK,Energy Substrate
Ustur,25,14,6wnFe9j3QVz19WRmW6HjCuccVfYyvoHjYXEYQNpZJwME,Crystal Lattice
Ustur,25,14,GpsPtykvvkfjjrpD9bhiDiGK41jk2sLNsaSYUT1UVYHN,Survey Data Unit
Ustur,25,14,4dMXhCvozCX6PKqcHKVXsYNh9G6ADpMgC5iZTrqcKfJH,Radiation Absorber
Ustur,25,14,7V2ZMXaLqJBFhyiVAW2VSssQeMe9ejBS5zpHRnarVLx4,Food
Ustur,25,14,8gWsBeW3qkmW7ekSQeoc4iF5yEQgyJmkTx6NaGXeRvJn,Power Source
Ustur,25,14,8qr6f6oM8UTw3w6xoPYNdquSrVoGr6baztXJWytDAHsk,Iron
Ustur,25,14,32MQkhHh6xCdfaz6gVaqQLQJn9GXJsiBJ5mmAdVaodNc,Titanium Ore
Ustur,25,14,7oKXDcu6QK7PQFWUwwUqribWmP4UgwahpvSSAb6LWcB8,Electronics
Ustur,25,14,13u7wJqh65bpmZjavxC4NBr6n2qX2JNC2rfZyGWweCno,Framework
Ustur,25,14,F7F5ua2DegbRA8VhiEtp5oLGoA4y19caVxtYhG8tMiE4,Hydrogen
Ustur,25,14,AuCQjMUxBDQvGYVn5RNQprn2dDKyBBTdDCxcjo8Cqg7h,Field Stabilizer
Ustur,25,14,6ieHQpKACn4yuQvS1G7f4kuTg4sQnaaagEX9bgpxgUUb,Steel
Ustur,25,14,FVGswKxaFnBLopaZnokfsGoEdVKrTqdspKPYe7CZpE79,Toolkit
Ustur,25,14,3NCGSbNfR8Uji3uNFurjJtRkKevbWdXMpeGq2ovd7iG7,Polymer
Ustur,25,14,H5sY47C58x45dDvZP6AMUrDS8gUKF438GzEiYNQovNjB,Aerogel
Ustur,25,14,6WjZt8rjD8M5W3ro4VNJrK1QkYH7q4fjEzsxvPM27BrB,Carbon
Ustur,25,14,9GdEH4DsFNni52Pv5xoEHLpqgm95K4s25766bULBJ7m3,Calico Maxhog
Ustur,25,14,2rwigtdCVUFGyjCD7qWsMwB2PFMeEzPZpZ4RSwmaZS6D,Copper Ore
Ustur,25,14,9RabQHe1qpGzdHXtZ7suFqrj3kWvYBM4HvdVsf52iP9G,Diamond
Ustur,25,14,7Lnem4mhgYCbh48rYgdhEETVg4K4iN1Nun5TouhD2mmS,Super Conductor
Ustur,25,14,GHCTaYF9mSWq4vnD2ctg97hUqkErZVCTaMSkrXxhuVJj,Arco
Ustur,25,14,G2uWF53Bir5cEF8bKo6afVG1ViLoM5afi32RiUMtKDJY,Graphene
Ustur,25,14,GmcNSExn8Fta9KqgDoKxgBM8GmTdVTkScjzaK553NAhH,Fimbul Mamba EX
Ustur,25,14,6JshKREyHX4yXA9e1r123xkE39BipRGV9egfzPYGKyEx,Magnet
Ustur,25,14,4hxLwkb8cuQsgP3Vnw8vqHYjtmCF93UG6zwLmNZ1jiXS,Electromagnet
Ustur,25,14,DcwhH6Csh65MygstW5WBkoP1SNsEVDn1giFxPz3KZoNU,Lumanite
Ustur,25,14,YMWq5UNGLkso87419MG6t6WPDcQxQrBG4fESjifhCPG,Copper
Ustur,25,14,BmTQgejM3rsHv5umz6s9BYEpxcoLte1SsYmRr5LkBzH1,Silica
Ustur,25,14,HW9AwwKPisf8t4V46o6np8TbGt3hztZMigJqdGyJY83U,Ammunition
MUD,31,-19,EGoMX2qwWfk5umg9HAkyEEjTpZorGBVZng39c6VUaFd,Particle Accelerator
MUD,31,-19,DpSTEaRBGPAH8QHkREyXm4m5PWzNTEGtQetM8UWFh1AC,Fuel
MUD,31,-19,9gTSqMXmCzjJmW7xAN1ueSYsGfCdFmyGbqMQ9NicL3SR,Strange Emitter
MUD,31,-19,9butCrvARoGtuSPvFBnFpp16tGaDyzWxktBJxBtRVuwP,Biomass
MUD,31,-19,C5ehgbzFQzGvSF2dLGi7o6Nqz3iMUiBrx5XPmKax85vH,Honeyland Explorer Badge
MUD,31,-19,5V3jtgBZEaipap6mKTJKh2m9NJZ3ptuHAwK256K8jbxG,Titanium
MUD,31,-19,Cn2GbNTtvz6u6h3qD9wLZwLRg2qKRvPXQir7eYZLf45b,Hydrocarbon
MUD,31,-19,3bRjEjvMHH6sVVfySStaW3FgTSt2W9Y6ytTcxtjmWWFK,Iron Ore
MUD,31,-19,9ng5yuCpX7zHEh5vpQh2VAKCae8RRr7kh4o9RuXCBUTn,Golden Ticket 2624
MUD,31,-19,Gddx6aYUgdu5dPgfWFfEr85HxqnwVkectuaqghufnEAD,Nitrogen
MUD,31,-19,Gdtfiw8tzP312DBohuEzkVcX4QAnuYGXcJFboX7WVUrq,The Edge of Paradise
MUD,31,-19,J6m4fAdn1w6ZqVSMVjg6GUwGh6pMwTcJCTgDsQWjj28R,Rochinol
MUD,31,-19,CX1fz1x1BKD6XoLpZrh3BQwoPHHjgLi1rTaF2fpeUXL4,Copper Wire
MUD,31,-19,6PZQhXTKuTaD6f4yFZNwBzUBRmuVdYXALPjgqpo3qmnW,Energy Substrate
MUD,31,-19,F8wmhvCMzAp6LTn991GXk1hPa7oRsJQLW4NdTg9GUkP2,Crystal Lattice
MUD,31,-19,FEiTHgvgGneBduKXY2a2Dr4wVgbqnMQ1sohJcncJi8cu,Survey Data Unit
MUD,31,-19,2sYon9Vpkw632VFDnBk2AvT77BubRJvj6Ej28QL8omb7,Radiation Absorber
MUD,31,-19,NSKyGirRotzoAZPRHAqGtx98k9swPA7PYdPB3JDGP9V,Food
MUD,31,-19,BmHbs2AhxU7YKiBZDpPkAZDAPYJshfiQsAmTqVQ6dN8p,Power Source
MUD,31,-19,6edYDPYvjmYgeyGonHPXPEiLswG283w9jMyPUXb6QeDw,Iron
MUD,31,-19,92KGhJjsRbDwnqXiTW9i3ktXfPpJ4aHnbSJXY8h617JA,Titanium Ore
MUD,31,-19,5H4pKWTjuxeZ5U2JfBgGek8kyUCoF2CcvYSwJE7A2KVc,Electronics
MUD,31,-19,4mycUk8jS8ptmbQB7ix89VQA2Skpku7TinL6iy21NDFu,Framework
MUD,31,-19,31ADw3Fi23JLUxh7LXV8minenUjuJRv7hv72rmbWdLUt,Hydrogen
MUD,31,-19,7hpo6ee4UknZKwBxwwvw4AhNx5tLV7GpB1n5rZB5ts1,Field Stabilizer
MUD,31,-19,3GF5ivRYmLe8sKNH4YojTRZSTSYNcoKRreTySEcq2ZaN,Steel
MUD,31,-19,G5zgckh1s4e6PVfztGyuVdS6WCpX6uPQJPMkZac8KUaJ,Toolkit
MUD,31,-19,HDCt6Pgz9GHF8ZeGYxddvubNjtTsE5KXJPmWfv2dd6gC,Polymer
MUD,31,-19,AGz99HSK4WvkRbBcBT7NDmFBgjDyp64YmnUr1YLRhAe7,Aerogel
MUD,31,-19,8hzmRVUvUoJRttiGGP5UMf3h1XTmMAMkDdKCrjSUfxdu,Carbon
MUD,31,-19,9wvmmk74PGb4aixMfEUB92gSEHdyspmH1KqLzN6JmiuV,Calico Maxhog
MUD,31,-19,Ghcf8nNSgK8Ty5b96DwwQkkBtVP384csqkHgMwqS7LuF,Copper Ore
MUD,31,-19,8sd4Dp2UQbBDNTiTKhpTymCrizhViUu3NzP9P4CQKRH2,Diamond
MUD,31,-19,6NkxnFYyFSfcgx7KqiuwfYYt4aBiNg6kiS6aGkCman8,Super Conductor
MUD,31,-19,9LAG2JY9HK3Gi9jR6hHmZdwWAoMsDEBVXfQ5aYALmwoD,Arco
MUD,31,-19,DywjCdE5PNeULurnC8kNLVAqhmWt2f7V4NhQ8JoNDZMB,Graphene
MUD,31,-19,6o7VAbGZzgZ4FiT96J94P63cB9vQNoXf94dTcy8RMDEe,Fimbul Mamba EX
MUD,31,-19,43nh7StzBmBC4Bv2wXGtTkyD1MqKqZWf7mKzQ3xL52gh,Magnet
MUD,31,-19,B73hFGmPbM9uPkXv4LegDMQq8FePfZwpDpA5eKMM7x2D,Electromagnet
MUD,31,-19,3uP2VKYEnvWSp8nHqi3MAwPqYxKxMRcdbJJJ4mvYQ9s7,Lumanite
MUD,31,-19,DfWy9jeeVEuwHFyJ1S2sv5Lm4KqF7MvYaSsHuiBtNok4,Copper
MUD,31,-19,4fVy3i45F2Bk31qTTn8eCocKVp8U8686Nh7PNN2o6WLD,Silica
MUD,31,-19,6wVJ6LkGpKfBKiXZks6njEkoodSa4zykFpYmRm2VfCn8,Ammunition
Ustur,42,35,A9wfBYbE48MVEgsHjQke8pwBpDWrY4yYbN7GRcPSRhcT,Particle Accelerator
Ustur,42,35,DQdCT57YEkEnpHdkrh6yMKsN3ghcEdbHw8LDjJMzL1QN,Fuel
Ustur,42,35,Ze4V2hy7xHXKkkWo5TPoUNTode2jUYqUzhpceDN6tBL,Strange Emitter
Ustur,42,35,5A3FAHm6bpqek39txeLTc1jHRDzs5RPYTRthAmVzy1WH,Biomass
Ustur,42,35,32Zt7riXbapm4GQrK7KeSUz3AVpYqhwPzXQdzF8FW3Cq,Honeyland Explorer Badge
Ustur,42,35,5SJ7eDGUMYvUjtNHhEKzMe9NupovxDxrayUghrQnhWaP,Titanium
Ustur,42,35,3JygpiMfffzt942PmVAARHUiejSZ2coYAo2eNtSZtwrx,Hydrocarbon
Ustur,42,35,2mSJfNYPJWeNz8cuF5tJWCu6vF6qewmGMBT3wu32sUMg,Iron Ore
Ustur,42,35,yWt2LNDrEL6agLmpaoXKKvVwoxFVY8WbK5ybUVdJBwK,Golden Ticket 2624
Ustur,42,35,HwhVFRdPpJtdVAB6eAsVQ54M6EYDdhenbTFt7nL1yy7u,Nitrogen
Ustur,42,35,BCZ3d6TSN2GuUsiVwGvMVhEEZw2c5uD4yFr3N9LKLYsa,The Edge of Paradise
Ustur,42,35,4X9wNHtoLbWKbWTce1pBbFYKqcWQTyFdg4FttAev1XtM,Rochinol
Ustur,42,35,x4aDSV13cjdSneNyqSisE4n9SWaRq4FRmHcVkT1hZk3,Copper Wire
Ustur,42,35,AXStWYvBWUQ76PJPuo3X32re5VW3bTEpC7mtSBJUFk3E,Energy Substrate
Ustur,42,35,9PtdcP5TC9c4CfKSepXUNBGuAG3ePCTw8ND7vnkB8sF3,Crystal Lattice
Ustur,42,35,5eDLFGK1Z8gjWKNDEcFmj77xiZa6Lg2XQeyjTfUub9p2,Survey Data Unit
Ustur,42,35,2v7cdK3QvXdfHPtg7VN9fFvSLDcHySC762qupgEfdewB,Radiation Absorber
Ustur,42,35,7wwBWmt1sL7XPFkWbHALV7fqeUHZ5Tjd1XfkfBERzira,Food
Ustur,42,35,25k6JVwYia6Dvxwjito3vnWuwtArR7sAPmYwQazCxDBp,Power Source
Ustur,42,35,KF9r2ByHDZLL4UnzXgqTZL5rnrQHd6JhC8B7dBJyYex,Iron
Ustur,42,35,DV8HSzyGg8VJ5chNS9juEALjFUz1RS1VMwv54zDk9kPn,Titanium Ore
Ustur,42,35,5QtBPEAf2AnmuEajzo6oYRws4reHFqsnoKVfq3TMgsGL,Electronics
Ustur,42,35,HWLEFHMo25XnngStTjAiwjaxcvQvTmCMWivbCwTL1NbE,Framework
Ustur,42,35,J6oinQKwrA52wo5thN1LFZYtqjRDhqgN2XLXMTLbjJh3,Hydrogen
Ustur,42,35,8hWFAjU12kMKas7PPKR1mAEpJHajjVJbMNTYf5Yr8mqZ,Field Stabilizer
Ustur,42,35,FiiJNLJQ6xFtQHRaDHVVCyAqZhfoNw9PFR89qzH1zcnZ,Steel
Ustur,42,35,7vJDcWSTBbMedJvaaHaezJ6PBHpLLBQw1X57yRywhXRb,Toolkit
Ustur,42,35,B2LXkmEh24gnkDEnTngKEN8AbtQLfiwzNRAudZ6EYuUd,Polymer
Ustur,42,35,EDJexkTdtzoYXqKenno7REEoQEaEBoAofMYhgnXWampG,Aerogel
Ustur,42,35,7C5efD9ToCKQKiWfVLZWwCFsdv2ptCRxrMUm5rfautFq,Carbon
Ustur,42,35,6zAwBYnQGusz3SGz6uLvyzSzW5mNQAFMQs1nEVE3nMDE,Calico Maxhog
Ustur,42,35,CzUsN4gxex52vh87qfFUWZs9DApWmU6owbNe83W7kKck,Copper Ore
Ustur,42,35,DoWQ7xmJBKdvmZHD8GtHq3rVgUSh3FYVLMcJLmTrZKsa,Diamond
Ustur,42,35,2xJB7djSSF4AUEE6P9Lmw6fQLnRwfLfGjvkoxJ9hLvb7,Super Conductor
Ustur,42,35,pzH7xnhoWBx8g2WNHdCRttvjSfUBvSkJrRKLDHXa65t,Arco
Ustur,42,35,4WgeqtXx4BSC1rbp2G3ZYnAqDvQKveXYLshGmYTtGD8G,Graphene
Ustur,42,35,BkXoT4kusBj94yQ287NtbQ2QH5dxdoKERoakHYBbN2LN,Fimbul Mamba EX
Ustur,42,35,AqVJrLPTnGBaKuQLJge1fCzqFuFribB85nWpBMTd1uEw,Magnet
Ustur,42,35,DvFnZfpTLEVy2YMF6QPjYf3DPKzRsk1rmTfXgyoiL2Jj,Electromagnet
Ustur,42,35,5Ks94mw7JVvRyt8zaQXQjfqLMpxEuLtfJ44B4C9Z9hbU,Lumanite
Ustur,42,35,6nCu2UpzJPZWgt4K1ZhAwh2N4RDFUBxNjiNP2BzZsj5s,Copper
Ustur,42,35,ADnhdZ2UZFgyViTB2ERfRXGXBwzWnQXyi6Dwmto9YG6M,Silica
Ustur,42,35,HnHU7kuumZk7UDhchzVkVH3fdFjRFbxrYs3CiW7cRzjA,Ammunition
ONI,-38,25,HsXBEnM9jjuzPi9oSQQ5f4RZoxpVcjVzY1BJYisCwjot,Particle Accelerator
ONI,-38,25,8B9zNDfoEtZpZY2wS1eu5Wv6BvNeJr3uMzc9wWDv83tc,Fuel
ONI,-38,25,tu3ARhhPPrGsnzM9kZb6tTXvEeyzKwRhtDUuRKVHY1K,Strange Emitter
ONI,-38,25,8E7PWayZKGA8FZisq9K7dt1HYyaPAWhtmYU2RbKkrEo9,Biomass
ONI,-38,25,Db4qyPPzd34PvT2DTJN5swZKdTq3uWWKwFW76b3Pd94q,Honeyland Explorer Badge
ONI,-38,25,FbGx5etm3AxKUqpZDveR6s1VPuQZxceFPEKs7kahx3hg,Titanium
ONI,-38,25,3ZbygQXT1b538ED8K4W99XhaM1jPUvK5Hj85EUnuVQ9k,Hydrocarbon
ONI,-38,25,9LmN2Y4eXoBckyxzqRuu7mrwsn4fb11hWgvPrZpP6qJF,Iron Ore
ONI,-38,25,6QepHoXoTCnjns9MW93NgXZWkhpijcQqp6Pyy53rfAYS,Golden Ticket 2624
ONI,-38,25,5rJgXrVW6ksfyAj5tCfaNToBwsBFnr15oDnvAdv9yVro,Nitrogen
ONI,-38,25,98RpSVJE1PSy1PkXrfRd89rwmKCnYVSLieHfrDCyKi5K,The Edge of Paradise
ONI,-38,25,FMQt3JxzLbn5dmqhfB21Br3REdFU6mAwKwAGCiV1VR4i,Rochinol
ONI,-38,25,7Zcu2LuRWM213YLegxWYENqzEP9nZZ5wiZDk5r42z9U3,Copper Wire
ONI,-38,25,8h8ZUdKGyX8T5NhcKYUsSPJJC1gZw3ug1dVghZmEqmQt,Energy Substrate
ONI,-38,25,FTywZyKikKcF1fytpzggWMW9kCfq6mqf3eM6xspfP1tM,Crystal Lattice
ONI,-38,25,4ok5VVA6cr4U5WHwpYuWrnx1tQWEd79J1puviAe28wNQ,Survey Data Unit
ONI,-38,25,JD3j5BagpUPmhfJbEYQwhY28bTyUThYUdNH81uZVB76b,Radiation Absorber
ONI,-38,25,8svPN4zCwkoNKTr6hAn6BiCyskkrs9KNvqJiuoyoF5Cm,Food
ONI,-38,25,3ZgnPMnjrp8yGQzgu5UdJ5D7cKF1e4htuweTBMvU5xzs,Power Source
ONI,-38,25,sLBAtJsdaktFMLiNoSC8wZuxWyyFarTTTcaNzrTqjbk,Iron
ONI,-38,25,F8QXZAxe9dcBMAoVZjuugKBH9EeY2ugWpKdPongNTLXe,Titanium Ore
ONI,-38,25,7CQxjNrnf9GFmANPAwNQgr1fQQLWJYxGXkGAY6W7uFHw,Electronics
ONI,-38,25,G2kTs91BZyYER8U6LXLRU2PYKNxgo88a5pdbJsTibBKu,Framework
ONI,-38,25,DSqtVqEmhNtKzEzayE7kYQhAgWU2iZmqNSWJ5687SYsi,Hydrogen
ONI,-38,25,2hp85i6fVEnFLa9QDN5P977ECjDHKU64B5LQ7Gs8rb6t,Field Stabilizer
ONI,-38,25,HegUiGdV1TTBsT9ZQ33w8gDXpy9xwbNqXkJ67XKMUr4K,Steel
ONI,-38,25,85de1XHHbjsETAFSvBbQXSC4rxD8beXNRGH2n1T6ubPD,Toolkit
ONI,-38,25,F9mLGLoweDqd5CP9t6MTRVwEQ3tCaqndSh9emER3bR2t,Polymer
ONI,-38,25,3WdvTEAHhDkAyoRYL22pfdgWQF1Eyb36YySyx42S1KBX,Aerogel
ONI,-38,25,A3yzwgUXkni3NRCUUTcbvW5mecetdeEN7o8tUVtAybPp,Carbon
ONI,-38,25,9B3QPf1jwMLwfbH43eTJMN2absokdsD9522eThrz1TBo,Calico Maxhog
ONI,-38,25,MkwZq3PqEjgULLKakSpKZvVdwMMTk7f9XvReBjrTy64,Copper Ore
ONI,-38,25,BTx4mbzybfQPd3PqBfrSxtTyfnfsYP31A3QzxD6GG3Ep,Diamond
ONI,-38,25,AwPkAjzVcApGWcQ2fHdfLjJ8qG2yCB4dN5CCga8mUjhj,Super Conductor
ONI,-38,25,HMWCi79qHbKqkB3HQmF5tHmQLi2r7ZDhCju3kvbUHc9Q,Arco
ONI,-38,25,Gwptibf5G7M6dTM9wdpKBRqWCBZCvePWouAHfhot6wV6,Graphene
ONI,-38,25,hCtgyXj53x5Gdro9px2fZGtYg1F78y9wurSX5CXzXjr,Fimbul Mamba EX
ONI,-38,25,FFydTwPXaV7d6ZvxCDqr9CME4DSg9H6c7wZs56zvAdH9,Magnet
ONI,-38,25,2ABEAAwQrEcweaoYSTSyH6WwYyzkho3kPCehLvLFsRqU,Electromagnet
ONI,-38,25,7y8sj3bSQBfphag9Svaaz4xQ26y95o2pVFKftibJcHuG,Lumanite
ONI,-38,25,693xVQkJhYmakxP636HpW3ujTkHXGsyevWeU97JfVXjy,Copper
ONI,-38,25,2rir4vRsGy8dYPiXux3KsEm6JEioFFqFUmJsZNEdW5eT,Silica
ONI,-38,25,8SyMaQXDF1sr27bCVoSi1GHHhBLSKSsJRs7dJfSBjUza,Ammunition
Ustur,48,32,FxuX1pn7VCKcm1RmXCa8WhanDsLi1DmseaLicp28d9Ps,Particle Accelerator
Ustur,48,32,tm2pqiK2aXdU3E7FvBwdKokLDKmu98dHk9So6F8ERw5,Fuel
Ustur,48,32,F7S8ftaD3r5RRWsG6iXCxkdqR6dK7XnDxnm9RneW26ci,Strange Emitter
Ustur,48,32,7KQc9tw18uTGjw4BDsMSS5qdoHrAarEcLvzCr8yAFji9,Biomass
Ustur,48,32,68JWcY526a5Jc3oFhListWPHGURJpX6q33CrBr7BQA9x,Honeyland Explorer Badge
Ustur,48,32,6p2ECyxpWL4kE6bkGsns5HXfyKMqoebBvMUabg8ASg1e,Titanium
Ustur,48,32,6T8KPQf8pRrEbKuudsqiVihM2UDeb9mhqDXNEbYNVMkD,Hydrocarbon
Ustur,48,32,EfGUrrYdazW2KKfWcCPfEv6AgsP31wMvWPvKPkDho69m,Iron Ore
Ustur,48,32,H3TfNtfNikcn3pagVJLrfCc6ibvkbGyDej8nDQDAYCxd,Golden Ticket 2624
Ustur,48,32,AbdXuvpQoyFeRwVcFboJ4SHZcyzozdtcWGQ1jYGwfBSz,Nitrogen
Ustur,48,32,3oiau1DQV1vQ22b6c4zdhx8ojhxAdJnffWK1zYdSoDvv,The Edge of Paradise
Ustur,48,32,DhLbzU1Js7fPHbXvFD5oGKYKMtWuvAuBz7CyWmFcmHgJ,Rochinol
Ustur,48,32,CUD6iYqd7c7ibTpzDXzvtPFUXDZFFRdWuhJ3wdevAumg,Copper Wire
Ustur,48,32,H5b3P6bdajLUqUwvC94MfEuCUnYbYhMZAmC5wY9PAgPe,Energy Substrate
Ustur,48,32,H3DGC1bYtpAoyqTDseM8tD9NigG2Z7qt7iym6zngL8m9,Crystal Lattice
Ustur,48,32,HrwRtMQFQknjaK659zU9FneLZZz1J8XAGMX7ZHJpeBcb,Survey Data Unit
Ustur,48,32,BXvyKNknXJqEmGQYCi1B7qhEk41P3M93HgaaqeyySpkt,Radiation Absorber
Ustur,48,32,F6FikiQ4fwn8VDtxnnHtndHrgW4qJF3JUvvt5qAZSFbi,Food
Ustur,48,32,3qXwuWr2uFvrZGoW8duDZM7YjGmd5zdAiEsGkM1o76Aa,Power Source
Ustur,48,32,HcWtUPyL9zacxrHLu8NZrR5H1BiUS4pAW32TWDX24U9D,Iron
Ustur,48,32,DvP1azvC1UKdwP1Fb39nCAQjsaHmNPKmu64kUbeB457X,Titanium Ore
Ustur,48,32,BBmDwCaHG9Czm5ohmvuBymwh2mPjGn7WM1EN8LK1cVUj,Electronics
Ustur,48,32,ESoXz9v2XrRV3zGDz2tyxnRUvPtCDTTixhrAGkiJ8ovy,Framework
Ustur,48,32,EKcdJincgizhNF4cjaGaycjozT6mu3fJx4fAAFHiytnf,Hydrogen
Ustur,48,32,82jkU1VswGFCix7iFeiuZkBD64cNTXJKiDSaNwSxqHvx,Field Stabilizer
Ustur,48,32,9TitKTggEdSdDGwQe9KpXV3SigJvEjNF6YZWPskWcnPP,Steel
Ustur,48,32,DuAqqDParWhhgBshEXzjYaV3he1mqqoVdgBk9JkUNdhR,Toolkit
Ustur,48,32,3BcPV6oEKVHS6JNEv6TENpYoKbyUrU6zyhnJpsbnfafc,Polymer
Ustur,48,32,AgeYLvtfTrzbCP9rpFa53PFAmz6afoTHdaZqPjSPtMoG,Aerogel
Ustur,48,32,9MX8ZLij4TNaG5mgtVZ1FESmmQZes7QYuRhrgxC4aRCh,Carbon
Ustur,48,32,45sevmtiGQwSuyop9k496MtgXguwk91NBvy9gMuZZ3WG,Calico Maxhog
Ustur,48,32,GCGXrwX6wQvLdA3gjzNQ5DuB7fWk7TWDMKEtKfwMU5sX,Copper Ore
Ustur,48,32,FDSK7tz6iaCDT5tnUyRM2oofBsr7ktqoJjQgUh5G32gx,Diamond
Ustur,48,32,BGbGByTvJKAVK9eVuzTpo5ZCLjXk1qDKGPpteDVqBs4G,Super Conductor
Ustur,48,32,GksXo5H3yPNdzJikMVjHSSFREDEWfC73Fvc66SbspcQi,Arco
Ustur,48,32,GBSi4bnvNq5QBELH4BAJMUqdaESoHoCji7g4fKQRtZCx,Graphene
